drug,agegroup,freq,match,rule,pubs_index
Acrivastine/Pseudoephedrine Hydrochloride,3-10,5.5,1,ingredient:pseudoephedrine,1277.0
Acrivastine/Pseudoephedrine Hydrochloride,11-17,167.5,1,ingredient:acrivastine,1642.0
Acrivastine/Pseudoephedrine Hydrochloride,11-17,167.5,1,ingredient:pseudoephedrine,1277.0
Acrylate Terpolymer/Hexamethyldisiloxane,0-2,1.0,0,no_match,
Acrylate Terpolymer/Hexamethyldisiloxane,3-10,0.0,0,no_match,
Acrylate Terpolymer/Hexamethyldisiloxane,11-17,1.0,0,no_match,
Activated Charcoal,0-2,0.0,1,exact_full,28.0
Activated Charcoal,3-10,0.0,1,exact_full,28.0
Activated Charcoal,11-17,1.0,1,exact_full,28.0
Acyclovir,0-2,5561.0,1,exact_full,29.0
Acyclovir,0-2,5561.0,1,exact_full,30.0
Acyclovir,0-2,5561.0,1,exact_full,31.0
Acyclovir,3-10,21269.0,1,exact_full,29.0
Acyclovir,3-10,21269.0,1,exact_full,30.0
Acyclovir,3-10,21269.0,1,exact_full,31.0
Acyclovir,11-17,27084.0,1,exact_full,29.0
Acyclovir,11-17,27084.0,1,exact_full,30.0
Acyclovir,11-17,27084.0,1,exact_full,31.0
Acyclovir/Hydrocortisone,0-2,0.16666666666666666,1,ingredient:acyclovir,29.0
Acyclovir/Hydrocortisone,0-2,0.16666666666666666,1,ingredient:acyclovir,30.0
Acyclovir/Hydrocortisone,0-2,0.16666666666666666,1,ingredient:acyclovir,31.0
Acyclovir/Hydrocortisone,0-2,0.16666666666666666,1,ingredient:hydrocortisone,714.0
Acyclovir/Hydrocortisone,0-2,0.16666666666666666,1,ingredient:hydrocortisone,715.0
Acyclovir/Hydrocortisone,0-2,0.16666666666666666,1,ingredient:hydrocortisone,716.0
Acyclovir/Hydrocortisone,0-2,0.16666666666666666,1,ingredient:hydrocortisone,717.0
Acyclovir/Hydrocortisone,0-2,0.16666666666666666,1,ingredient:hydrocortisone,718.0
Acyclovir/Hydrocortisone,0-2,0.16666666666666666,1,ingredient:hydrocortisone,719.0
Acyclovir/Hydrocortisone,0-2,0.16666666666666666,1,ingredient:hydrocortisone,720.0
Acyclovir/Hydrocortisone,0-2,0.16666666666666666,1,ingredient:hydrocortisone,721.0
Acyclovir/Hydrocortisone,0-2,0.16666666666666666,1,ingredient:hydrocortisone,722.0
Acyclovir/Hydrocortisone,3-10,6.0,1,ingredient:acyclovir,29.0
Acyclovir/Hydrocortisone,3-10,6.0,1,ingredient:acyclovir,30.0
Acyclovir/Hydrocortisone,3-10,6.0,1,ingredient:acyclovir,31.0
Acyclovir/Hydrocortisone,3-10,6.0,1,ingredient:hydrocortisone,714.0
Acyclovir/Hydrocortisone,3-10,6.0,1,ingredient:hydrocortisone,715.0
Acyclovir/Hydrocortisone,3-10,6.0,1,ingredient:hydrocortisone,716.0
Acyclovir/Hydrocortisone,3-10,6.0,1,ingredient:hydrocortisone,717.0
Acyclovir/Hydrocortisone,3-10,6.0,1,ingredient:hydrocortisone,718.0
Acyclovir/Hydrocortisone,3-10,6.0,1,ingredient:hydrocortisone,719.0
Acyclovir/Hydrocortisone,3-10,6.0,1,ingredient:hydrocortisone,720.0
Acyclovir/Hydrocortisone,3-10,6.0,1,ingredient:hydrocortisone,721.0
Acyclovir/Hydrocortisone,3-10,6.0,1,ingredient:hydrocortisone,722.0
Acyclovir/Hydrocortisone,11-17,14.583333333333334,1,ingredient:acyclovir,29.0
Acyclovir/Hydrocortisone,11-17,14.583333333333334,1,ingredient:acyclovir,30.0
Acyclovir/Hydrocortisone,11-17,14.583333333333334,1,ingredient:acyclovir,31.0
Acyclovir/Hydrocortisone,11-17,14.583333333333334,1,ingredient:hydrocortisone,714.0
Acyclovir/Hydrocortisone,11-17,14.583333333333334,1,ingredient:hydrocortisone,715.0
Acyclovir/Hydrocortisone,11-17,14.583333333333334,1,ingredient:hydrocortisone,716.0
Acyclovir/Hydrocortisone,11-17,14.583333333333334,1,ingredient:hydrocortisone,717.0
Acyclovir/Hydrocortisone,11-17,14.583333333333334,1,ingredient:hydrocortisone,718.0
Acyclovir/Hydrocortisone,11-17,14.583333333333334,1,ingredient:hydrocortisone,719.0
Acyclovir/Hydrocortisone,11-17,14.583333333333334,1,ingredient:hydrocortisone,720.0
Acyclovir/Hydrocortisone,11-17,14.583333333333334,1,ingredient:hydrocortisone,721.0
Acyclovir/Hydrocortisone,11-17,14.583333333333334,1,ingredient:hydrocortisone,722.0
Adalimumab,0-2,455.0,1,exact_full,2690.0
Adalimumab,3-10,20654.0,1,exact_full,2690.0
Adalimumab,11-17,92286.0,1,exact_full,2690.0
Adalimumab-adaz,0-2,0.0,1,fuzzy_base:100.0,2690.0
Adalimumab-adaz,3-10,0.0,1,fuzzy_base:100.0,2690.0
Adalimumab-adaz,11-17,2.0,1,fuzzy_base:100.0,2690.0
Adalimumab-aqvh,0-2,0.0,1,fuzzy_base:100.0,2690.0
Adalimumab-aqvh,3-10,0.0,1,fuzzy_base:100.0,2690.0
Adalimumab-aqvh,11-17,2.0,1,fuzzy_base:100.0,2690.0
Adalimumab-atto,0-2,2.0,1,fuzzy_base:100.0,2690.0
Adalimumab-atto,3-10,73.0,1,fuzzy_base:100.0,2690.0
Adalimumab-atto,11-17,190.0,1,fuzzy_base:100.0,2690.0
Adalimumab-bwwd,0-2,0.0,1,fuzzy_base:100.0,2690.0
Adalimumab-bwwd,3-10,5.0,1,fuzzy_base:100.0,2690.0
Adalimumab-bwwd,11-17,26.0,1,fuzzy_base:100.0,2690.0
Adalimumab;Adalimumab,0-2,4.0,1,fuzzy_base:100.0,2690.0
Adalimumab;Adalimumab,3-10,204.0,1,fuzzy_base:100.0,2690.0
Adalimumab;Adalimumab,11-17,232.0,1,fuzzy_base:100.0,2690.0
Adapalene,0-2,184.0,1,exact_full,2294.0
Adapalene,3-10,5866.0,1,exact_full,2294.0
Adapalene,11-17,263182.0,1,exact_full,2294.0
Adapalene/Benzoyl Peroxide,0-2,15.5,1,ingredient:adapalene,2294.0
Adapalene/Benzoyl Peroxide,0-2,15.5,1,ingredient:benzoyl peroxide,145.0
Adapalene/Benzoyl Peroxide,3-10,1892.5,1,ingredient:adapalene,2294.0
Adapalene/Benzoyl Peroxide,3-10,1892.5,1,ingredient:benzoyl peroxide,145.0
Adapalene/Benzoyl Peroxide,11-17,185520.0,1,ingredient:adapalene,2294.0
Adapalene/Benzoyl Peroxide,11-17,185520.0,1,ingredient:benzoyl peroxide,145.0
Adefovir Dipivoxil,0-2,0.0,1,exact_full,2518.0
Adefovir Dipivoxil,3-10,0.0,1,exact_full,2518.0
Adefovir Dipivoxil,11-17,14.0,1,exact_full,2518.0
Adhesive,0-2,0.0,0,no_match,
Adhesive,3-10,0.0,0,no_match,
Adhesive,11-17,2.0,0,no_match,
Afatinib Dimaleate,0-2,0.0,1,fuzzy_base:100.0,2964.0
Afatinib Dimaleate,3-10,2.0,1,fuzzy_base:100.0,2964.0
Afatinib Dimaleate,11-17,2.0,1,fuzzy_base:100.0,2964.0
Agalsidase Beta,0-2,0.0,1,exact_full,2700.0
Agalsidase Beta,3-10,48.0,1,exact_full,2700.0
Agalsidase Beta,11-17,532.0,1,exact_full,2700.0
Agave Syrup/English Ivy Extract,0-2,1.0,0,no_match,
Agave Syrup/English Ivy Extract,3-10,0.0,0,no_match,
Agave Syrup/English Ivy Extract,11-17,0.0,0,no_match,
AHF Human/AHF VIII:C Human,0-2,0.0,0,no_match,
AHF Human/AHF VIII:C Human,3-10,14.0,0,no_match,
AHF Human/AHF VIII:C Human,11-17,19.0,0,no_match,
AHF Human/Von Willebrand Factor Human,0-2,191.0,0,no_match,
AHF Human/Von Willebrand Factor Human,3-10,665.0,0,no_match,
AHF Human/Von Willebrand Factor Human,11-17,1202.0,0,no_match,
AHF VIII (Recombinant) Sucrose Formulated,0-2,59.0,0,no_match,
AHF VIII (Recombinant) Sucrose Formulated,3-10,401.0,0,no_match,
AHF VIII (Recombinant) Sucrose Formulated,11-17,984.0,0,no_match,
Albendazole,0-2,1406.0,1,exact_full,35.0
Albendazole,3-10,9249.0,1,exact_full,35.0
Albendazole,11-17,3966.0,1,exact_full,35.0
Albiglutide,0-2,0.0,1,exact_full,2887.0
Albiglutide,3-10,0.0,1,exact_full,2887.0
Albiglutide,11-17,36.0,1,exact_full,2887.0
Albumin Test,0-2,25.0,0,no_match,
Albumin Test,3-10,225.0,0,no_match,
Albumin Test,11-17,107.0,0,no_match,
Albuterol Sulfate,0-2,417168.0,1,exact_base,36.0
Albuterol Sulfate,0-2,417168.0,1,exact_base,37.0
Albuterol Sulfate,3-10,1239093.5,1,exact_base,36.0
Albuterol Sulfate,3-10,1239093.5,1,exact_base,37.0
Albuterol Sulfate,11-17,1089220.5,1,exact_base,36.0
Albuterol Sulfate,11-17,1089220.5,1,exact_base,37.0
Albuterol Sulfate/Ipratropium Bromide,0-2,1447.0,1,ingredient:albuterol,36.0
Albuterol Sulfate/Ipratropium Bromide,0-2,1447.0,1,ingredient:albuterol,37.0
Albuterol Sulfate/Ipratropium Bromide,0-2,1447.0,1,ingredient:ipratropium bromide,2552.0
Albuterol Sulfate/Ipratropium Bromide,0-2,1447.0,1,ingredient:ipratropium bromide,2553.0
Albuterol Sulfate/Ipratropium Bromide,3-10,4910.25,1,ingredient:albuterol,36.0
Albuterol Sulfate/Ipratropium Bromide,3-10,4910.25,1,ingredient:albuterol,37.0
Albuterol Sulfate/Ipratropium Bromide,3-10,4910.25,1,ingredient:ipratropium bromide,2552.0
Albuterol Sulfate/Ipratropium Bromide,3-10,4910.25,1,ingredient:ipratropium bromide,2553.0
Albuterol Sulfate/Ipratropium Bromide,11-17,3987.5,1,ingredient:albuterol,36.0
Albuterol Sulfate/Ipratropium Bromide,11-17,3987.5,1,ingredient:albuterol,37.0
Albuterol Sulfate/Ipratropium Bromide,11-17,3987.5,1,ingredient:ipratropium bromide,2552.0
Albuterol Sulfate/Ipratropium Bromide,11-17,3987.5,1,ingredient:ipratropium bromide,2553.0
Albuterol/Budesonide,0-2,0.16666666666666666,1,ingredient:albuterol,36.0
Albuterol/Budesonide,0-2,0.16666666666666666,1,ingredient:albuterol,37.0
Albuterol/Budesonide,0-2,0.16666666666666666,1,ingredient:budesonide,1634.0
Albuterol/Budesonide,0-2,0.16666666666666666,1,ingredient:budesonide,1635.0
Albuterol/Budesonide,0-2,0.16666666666666666,1,ingredient:budesonide,1636.0
Albuterol/Budesonide,0-2,0.16666666666666666,1,ingredient:budesonide,1637.0
Albuterol/Budesonide,3-10,0.8333333333333334,1,ingredient:albuterol,36.0
Albuterol/Budesonide,3-10,0.8333333333333334,1,ingredient:albuterol,37.0
Albuterol/Budesonide,3-10,0.8333333333333334,1,ingredient:budesonide,1634.0
Albuterol/Budesonide,3-10,0.8333333333333334,1,ingredient:budesonide,1635.0
Albuterol/Budesonide,3-10,0.8333333333333334,1,ingredient:budesonide,1636.0
Albuterol/Budesonide,3-10,0.8333333333333334,1,ingredient:budesonide,1637.0
Albuterol/Budesonide,11-17,6.0,1,ingredient:albuterol,36.0
Albuterol/Budesonide,11-17,6.0,1,ingredient:albuterol,37.0
Albuterol/Budesonide,11-17,6.0,1,ingredient:budesonide,1634.0
Albuterol/Budesonide,11-17,6.0,1,ingredient:budesonide,1635.0
Albuterol/Budesonide,11-17,6.0,1,ingredient:budesonide,1636.0
Albuterol/Budesonide,11-17,6.0,1,ingredient:budesonide,1637.0
Alcaftadine,0-2,30.0,1,exact_full,2868.0
Alcaftadine,3-10,465.0,1,exact_full,2868.0
Alcaftadine,11-17,713.0,1,exact_full,2868.0
Alclometasone Dipropionate,0-2,7554.5,1,fuzzy_base:100.0,2449.0
Alclometasone Dipropionate,0-2,7554.5,1,fuzzy_base:100.0,2450.0
Alclometasone Dipropionate,3-10,7386.5,1,fuzzy_base:100.0,2449.0
Alclometasone Dipropionate,3-10,7386.5,1,fuzzy_base:100.0,2450.0
Alclometasone Dipropionate,11-17,6095.0,1,fuzzy_base:100.0,2449.0
Alclometasone Dipropionate,11-17,6095.0,1,fuzzy_base:100.0,2450.0
Aldesleukin,0-2,0.0,1,exact_full,2336.0
Aldesleukin,3-10,1.0,1,exact_full,2336.0
Aldesleukin,11-17,0.0,1,exact_full,2336.0
Alectinib,0-2,0.0,1,exact_full,3051.0
Alectinib,3-10,16.0,1,exact_full,3051.0
Alectinib,11-17,28.0,1,exact_full,3051.0
Alendronate Sodium,0-2,1.0,0,no_match,
Alendronate Sodium,3-10,321.0,0,no_match,
Alendronate Sodium,11-17,2144.0,0,no_match,
Alfuzosin Hydrochloride,0-2,0.0,1,exact_base,1574.0
Alfuzosin Hydrochloride,3-10,31.0,1,exact_base,1574.0
Alfuzosin Hydrochloride,11-17,181.0,1,exact_base,1574.0
Alglucosidase Alfa,0-2,49.0,1,exact_full,2797.0
Alglucosidase Alfa,3-10,144.0,1,exact_full,2797.0
Alglucosidase Alfa,11-17,87.0,1,exact_full,2797.0
Alirocumab,0-2,0.0,1,exact_full,2992.0
Alirocumab,3-10,0.0,1,exact_full,2992.0
Alirocumab,11-17,4.0,1,exact_full,2992.0
Aliskiren,0-2,0.0,1,exact_full,2686.0
Aliskiren,3-10,0.0,1,exact_full,2686.0
Aliskiren,11-17,1.0,1,exact_full,2686.0
Alitretinoin,0-2,0.0,1,exact_full,2382.0
Alitretinoin,0-2,0.0,1,exact_full,2383.0
Alitretinoin,3-10,0.0,1,exact_full,2382.0
Alitretinoin,3-10,0.0,1,exact_full,2383.0
Alitretinoin,11-17,2.0,1,exact_full,2382.0
Alitretinoin,11-17,2.0,1,exact_full,2383.0
Allantoin,0-2,6.0,0,no_match,
Allantoin,3-10,4.0,0,no_match,
Allantoin,11-17,13.0,0,no_match,
Allantoin/Lidocaine/Petrolatum,0-2,0.0,1,ingredient:lidocaine,823.0
Allantoin/Lidocaine/Petrolatum,0-2,0.0,1,ingredient:lidocaine,824.0
Allantoin/Lidocaine/Petrolatum,0-2,0.0,1,ingredient:lidocaine,825.0
Allantoin/Lidocaine/Petrolatum,0-2,0.0,1,ingredient:lidocaine,826.0
Allantoin/Lidocaine/Petrolatum,0-2,0.0,1,ingredient:lidocaine,827.0
Allantoin/Lidocaine/Petrolatum,0-2,0.0,1,ingredient:lidocaine,828.0
Allantoin/Lidocaine/Petrolatum,0-2,0.0,1,ingredient:lidocaine,829.0
Allantoin/Lidocaine/Petrolatum,3-10,0.0,1,ingredient:lidocaine,823.0
Allantoin/Lidocaine/Petrolatum,3-10,0.0,1,ingredient:lidocaine,824.0
Allantoin/Lidocaine/Petrolatum,3-10,0.0,1,ingredient:lidocaine,825.0
Allantoin/Lidocaine/Petrolatum,3-10,0.0,1,ingredient:lidocaine,826.0
Allantoin/Lidocaine/Petrolatum,3-10,0.0,1,ingredient:lidocaine,827.0
Allantoin/Lidocaine/Petrolatum,3-10,0.0,1,ingredient:lidocaine,828.0
Allantoin/Lidocaine/Petrolatum,3-10,0.0,1,ingredient:lidocaine,829.0
Allantoin/Lidocaine/Petrolatum,11-17,0.7142857142857143,1,ingredient:lidocaine,823.0
Allantoin/Lidocaine/Petrolatum,11-17,0.7142857142857143,1,ingredient:lidocaine,824.0
Allantoin/Lidocaine/Petrolatum,11-17,0.7142857142857143,1,ingredient:lidocaine,825.0
Allantoin/Lidocaine/Petrolatum,11-17,0.7142857142857143,1,ingredient:lidocaine,826.0
Allantoin/Lidocaine/Petrolatum,11-17,0.7142857142857143,1,ingredient:lidocaine,827.0
Allantoin/Lidocaine/Petrolatum,11-17,0.7142857142857143,1,ingredient:lidocaine,828.0
Allantoin/Lidocaine/Petrolatum,11-17,0.7142857142857143,1,ingredient:lidocaine,829.0
Allantoin/Onion Extract,0-2,0.0,0,no_match,
Allantoin/Onion Extract,3-10,2.0,0,no_match,
Allantoin/Onion Extract,11-17,0.0,0,no_match,
Allopurinol,0-2,124.0,1,exact_full,46.0
Allopurinol,3-10,948.0,1,exact_full,46.0
Allopurinol,11-17,3206.0,1,exact_full,46.0
Almond Oil,0-2,75.0,0,no_match,
Almond Oil,3-10,265.0,0,no_match,
Almond Oil,11-17,113.0,0,no_match,
Almotriptan Malate,0-2,0.0,1,fuzzy_base:100.0,2638.0
Almotriptan Malate,3-10,78.0,1,fuzzy_base:100.0,2638.0
Almotriptan Malate,11-17,2327.0,1,fuzzy_base:100.0,2638.0
Aloe Vera,0-2,2.0,0,no_match,
Aloe Vera,3-10,4.0,0,no_match,
Aloe Vera,11-17,16.0,0,no_match,
Aloe Vera/Glycerin,0-2,3.5,1,ingredient:glycerin,671.0
Aloe Vera/Glycerin,0-2,3.5,1,ingredient:glycerin,672.0
Aloe Vera/Glycerin,3-10,25.0,1,ingredient:glycerin,671.0
Aloe Vera/Glycerin,3-10,25.0,1,ingredient:glycerin,672.0
Aloe Vera/Glycerin,11-17,8.0,1,ingredient:glycerin,671.0
Aloe Vera/Glycerin,11-17,8.0,1,ingredient:glycerin,672.0
Aloe/Collagen/Lidocaine Hydrochloride,0-2,0.0,1,ingredient:collagen,369.0
Aloe/Collagen/Lidocaine Hydrochloride,0-2,0.0,1,ingredient:collagen,370.0
Aloe/Collagen/Lidocaine Hydrochloride,0-2,0.0,1,ingredient:lidocaine,823.0
Aloe/Collagen/Lidocaine Hydrochloride,0-2,0.0,1,ingredient:lidocaine,824.0
Aloe/Collagen/Lidocaine Hydrochloride,0-2,0.0,1,ingredient:lidocaine,825.0
Aloe/Collagen/Lidocaine Hydrochloride,0-2,0.0,1,ingredient:lidocaine,826.0
Aloe/Collagen/Lidocaine Hydrochloride,0-2,0.0,1,ingredient:lidocaine,827.0
Aloe/Collagen/Lidocaine Hydrochloride,0-2,0.0,1,ingredient:lidocaine,828.0
Aloe/Collagen/Lidocaine Hydrochloride,0-2,0.0,1,ingredient:lidocaine,829.0
Aloe/Collagen/Lidocaine Hydrochloride,3-10,0.1111111111111111,1,ingredient:collagen,369.0
Aloe/Collagen/Lidocaine Hydrochloride,3-10,0.1111111111111111,1,ingredient:collagen,370.0
Aloe/Collagen/Lidocaine Hydrochloride,3-10,0.1111111111111111,1,ingredient:lidocaine,823.0
Aloe/Collagen/Lidocaine Hydrochloride,3-10,0.1111111111111111,1,ingredient:lidocaine,824.0
Aloe/Collagen/Lidocaine Hydrochloride,3-10,0.1111111111111111,1,ingredient:lidocaine,825.0
Aloe/Collagen/Lidocaine Hydrochloride,3-10,0.1111111111111111,1,ingredient:lidocaine,826.0
Aloe/Collagen/Lidocaine Hydrochloride,3-10,0.1111111111111111,1,ingredient:lidocaine,827.0
Aloe/Collagen/Lidocaine Hydrochloride,3-10,0.1111111111111111,1,ingredient:lidocaine,828.0
Aloe/Collagen/Lidocaine Hydrochloride,3-10,0.1111111111111111,1,ingredient:lidocaine,829.0
Aloe/Collagen/Lidocaine Hydrochloride,11-17,0.1111111111111111,1,ingredient:collagen,369.0
Aloe/Collagen/Lidocaine Hydrochloride,11-17,0.1111111111111111,1,ingredient:collagen,370.0
Aloe/Collagen/Lidocaine Hydrochloride,11-17,0.1111111111111111,1,ingredient:lidocaine,823.0
Aloe/Collagen/Lidocaine Hydrochloride,11-17,0.1111111111111111,1,ingredient:lidocaine,824.0
Aloe/Collagen/Lidocaine Hydrochloride,11-17,0.1111111111111111,1,ingredient:lidocaine,825.0
Aloe/Collagen/Lidocaine Hydrochloride,11-17,0.1111111111111111,1,ingredient:lidocaine,826.0
Aloe/Collagen/Lidocaine Hydrochloride,11-17,0.1111111111111111,1,ingredient:lidocaine,827.0
Aloe/Collagen/Lidocaine Hydrochloride,11-17,0.1111111111111111,1,ingredient:lidocaine,828.0
Aloe/Collagen/Lidocaine Hydrochloride,11-17,0.1111111111111111,1,ingredient:lidocaine,829.0
Aloe/HC Ace/Pramoxine HCl,0-2,0.5,1,fuzzy_base:100.0,1976.0
Aloe/HC Ace/Pramoxine HCl,0-2,0.5,1,fuzzy_base:100.0,1977.0
Aloe/HC Ace/Pramoxine HCl,3-10,4.0,1,fuzzy_base:100.0,1976.0
Aloe/HC Ace/Pramoxine HCl,3-10,4.0,1,fuzzy_base:100.0,1977.0
Aloe/HC Ace/Pramoxine HCl,11-17,5.0,1,fuzzy_base:100.0,1976.0
Aloe/HC Ace/Pramoxine HCl,11-17,5.0,1,fuzzy_base:100.0,1977.0
Aloe/Hydrocortisone Acetate/Iodoquinol,0-2,1.7,1,ingredient:hydrocortisone,714.0
Aloe/Hydrocortisone Acetate/Iodoquinol,0-2,1.7,1,ingredient:hydrocortisone,715.0
Aloe/Hydrocortisone Acetate/Iodoquinol,0-2,1.7,1,ingredient:hydrocortisone,716.0
Aloe/Hydrocortisone Acetate/Iodoquinol,0-2,1.7,1,ingredient:hydrocortisone,717.0
Aloe/Hydrocortisone Acetate/Iodoquinol,0-2,1.7,1,ingredient:hydrocortisone,718.0
Aloe/Hydrocortisone Acetate/Iodoquinol,0-2,1.7,1,ingredient:hydrocortisone,719.0
Aloe/Hydrocortisone Acetate/Iodoquinol,0-2,1.7,1,ingredient:hydrocortisone,720.0
Aloe/Hydrocortisone Acetate/Iodoquinol,0-2,1.7,1,ingredient:hydrocortisone,721.0
Aloe/Hydrocortisone Acetate/Iodoquinol,0-2,1.7,1,ingredient:hydrocortisone,722.0
Aloe/Hydrocortisone Acetate/Iodoquinol,0-2,1.7,1,ingredient:iodoquinol,477.0
Aloe/Hydrocortisone Acetate/Iodoquinol,3-10,5.3,1,ingredient:hydrocortisone,714.0
Aloe/Hydrocortisone Acetate/Iodoquinol,3-10,5.3,1,ingredient:hydrocortisone,715.0
Aloe/Hydrocortisone Acetate/Iodoquinol,3-10,5.3,1,ingredient:hydrocortisone,716.0
Aloe/Hydrocortisone Acetate/Iodoquinol,3-10,5.3,1,ingredient:hydrocortisone,717.0
Aloe/Hydrocortisone Acetate/Iodoquinol,3-10,5.3,1,ingredient:hydrocortisone,718.0
Aloe/Hydrocortisone Acetate/Iodoquinol,3-10,5.3,1,ingredient:hydrocortisone,719.0
Aloe/Hydrocortisone Acetate/Iodoquinol,3-10,5.3,1,ingredient:hydrocortisone,720.0
Aloe/Hydrocortisone Acetate/Iodoquinol,3-10,5.3,1,ingredient:hydrocortisone,721.0
Aloe/Hydrocortisone Acetate/Iodoquinol,3-10,5.3,1,ingredient:hydrocortisone,722.0
Aloe/Hydrocortisone Acetate/Iodoquinol,3-10,5.3,1,ingredient:iodoquinol,477.0
Aloe/Hydrocortisone Acetate/Iodoquinol,11-17,21.4,1,ingredient:hydrocortisone,714.0
Aloe/Hydrocortisone Acetate/Iodoquinol,11-17,21.4,1,ingredient:hydrocortisone,715.0
Aloe/Hydrocortisone Acetate/Iodoquinol,11-17,21.4,1,ingredient:hydrocortisone,716.0
Aloe/Hydrocortisone Acetate/Iodoquinol,11-17,21.4,1,ingredient:hydrocortisone,717.0
Aloe/Hydrocortisone Acetate/Iodoquinol,11-17,21.4,1,ingredient:hydrocortisone,718.0
Aloe/Hydrocortisone Acetate/Iodoquinol,11-17,21.4,1,ingredient:hydrocortisone,719.0
Aloe/Hydrocortisone Acetate/Iodoquinol,11-17,21.4,1,ingredient:hydrocortisone,720.0
Aloe/Hydrocortisone Acetate/Iodoquinol,11-17,21.4,1,ingredient:hydrocortisone,721.0
Aloe/Hydrocortisone Acetate/Iodoquinol,11-17,21.4,1,ingredient:hydrocortisone,722.0
Aloe/Hydrocortisone Acetate/Iodoquinol,11-17,21.4,1,ingredient:iodoquinol,477.0
Aloe/Iodoquinol,0-2,1.0,1,ingredient:iodoquinol,477.0
Aloe/Iodoquinol,3-10,4.0,1,ingredient:iodoquinol,477.0
Aloe/Iodoquinol,11-17,10.0,1,ingredient:iodoquinol,477.0
Alogliptin Benzoate,0-2,0.0,1,fuzzy_base:100.0,2847.0
Alogliptin Benzoate,3-10,0.0,1,fuzzy_base:100.0,2847.0
Alogliptin Benzoate,11-17,14.0,1,fuzzy_base:100.0,2847.0
Alosetron Hydrochloride,0-2,0.0,1,exact_base,2403.0
Alosetron Hydrochloride,3-10,0.0,1,exact_base,2403.0
Alosetron Hydrochloride,11-17,40.0,1,exact_base,2403.0
Alpelisib,0-2,22.0,1,exact_full,3084.0
Alpelisib,3-10,237.0,1,exact_full,3084.0
Alpelisib,11-17,118.0,1,exact_full,3084.0
Alpelisib;Alpelisib,0-2,0.0,1,fuzzy_base:100.0,3084.0
Alpelisib;Alpelisib,3-10,11.0,1,fuzzy_base:100.0,3084.0
Alpelisib;Alpelisib,11-17,0.0,1,fuzzy_base:100.0,3084.0
Alpha-1 Proteinase Inhibitor Human,0-2,0.0,0,no_match,
Alpha-1 Proteinase Inhibitor Human,3-10,12.0,0,no_match,
Alpha-1 Proteinase Inhibitor Human,11-17,1.0,0,no_match,
Alpha-D-Galactosidase,0-2,0.0,0,no_match,
Alpha-D-Galactosidase,3-10,0.0,0,no_match,
Alpha-D-Galactosidase,11-17,15.0,0,no_match,
Alprazolam,0-2,48.0,1,exact_full,54.0
Alprazolam,3-10,2490.0,1,exact_full,54.0
Alprazolam,11-17,47743.0,1,exact_full,54.0
"Alteplase, Recombinant",0-2,3.0,1,ingredient:alteplase,1199.0
"Alteplase, Recombinant",0-2,3.0,1,ingredient:alteplase,1200.0
"Alteplase, Recombinant",3-10,32.0,1,ingredient:alteplase,1199.0
"Alteplase, Recombinant",3-10,32.0,1,ingredient:alteplase,1200.0
"Alteplase, Recombinant",11-17,60.0,1,ingredient:alteplase,1199.0
"Alteplase, Recombinant",11-17,60.0,1,ingredient:alteplase,1200.0
Alternaria Extract,0-2,0.0,0,no_match,
Alternaria Extract,3-10,0.0,0,no_match,
Alternaria Extract,11-17,5.0,0,no_match,
Aluminum Chloride,0-2,17.0,1,exact_full,2193.0
Aluminum Chloride,3-10,2016.0,1,exact_full,2193.0
Aluminum Chloride,11-17,37652.0,1,exact_full,2193.0
Aluminum Hydroxide,0-2,0.0,1,exact_full,58.0
Aluminum Hydroxide,3-10,1.0,1,exact_full,58.0
Aluminum Hydroxide,11-17,1.0,1,exact_full,58.0
Aluminum Hydroxide/Magnesium Carbonate,0-2,2.0,1,exact_base,58.0
Aluminum Hydroxide/Magnesium Carbonate,0-2,2.0,1,exact_base,851.0
Aluminum Hydroxide/Magnesium Carbonate,0-2,2.0,1,exact_base,852.0
Aluminum Hydroxide/Magnesium Carbonate,3-10,1.3333333333333333,1,exact_base,58.0
Aluminum Hydroxide/Magnesium Carbonate,3-10,1.3333333333333333,1,exact_base,851.0
Aluminum Hydroxide/Magnesium Carbonate,3-10,1.3333333333333333,1,exact_base,852.0
Aluminum Hydroxide/Magnesium Carbonate,11-17,0.6666666666666666,1,exact_base,58.0
Aluminum Hydroxide/Magnesium Carbonate,11-17,0.6666666666666666,1,exact_base,851.0
Aluminum Hydroxide/Magnesium Carbonate,11-17,0.6666666666666666,1,exact_base,852.0
Aluminum Hydroxide/Magnesium Hydroxide,0-2,0.3333333333333333,1,ingredient:hydroxide,58.0
Aluminum Hydroxide/Magnesium Hydroxide,0-2,0.3333333333333333,1,ingredient:hydroxide,851.0
Aluminum Hydroxide/Magnesium Hydroxide,0-2,0.3333333333333333,1,ingredient:hydroxide,852.0
Aluminum Hydroxide/Magnesium Hydroxide,0-2,0.3333333333333333,1,ingredient:hydroxide,58.0
Aluminum Hydroxide/Magnesium Hydroxide,0-2,0.3333333333333333,1,ingredient:hydroxide,851.0
Aluminum Hydroxide/Magnesium Hydroxide,0-2,0.3333333333333333,1,ingredient:hydroxide,852.0
Aluminum Hydroxide/Magnesium Hydroxide,3-10,0.16666666666666666,1,ingredient:hydroxide,58.0
Aluminum Hydroxide/Magnesium Hydroxide,3-10,0.16666666666666666,1,ingredient:hydroxide,851.0
